x,y
0.7404465173409036,3.9508340115923106
3.5846572854427263,9.817123995380012
1.1586905952512971,4.587742499645432
8.631034258755935,23.11780096526892
6.232981268275579,16.50744203464096
3.308980248526492,11.664395171309167
0.6355835028602363,3.6483668337804396
3.109823217156622,7.487451047488903
3.2518332202674705,9.794121494748017
7.29606178338064,19.156154483120314
6.3755747135521315,18.191174964917753
8.872127425763265,22.980950843346942
4.722149251619493,13.204122827700065
1.195942459383017,4.935487139974441
7.13244787222995,20.095113867453918
7.607850486168974,19.460412844601787
5.612771975694963,15.23674603343213
7.70967179954561,20.35505933734972
4.937955963643907,13.268353101516118
5.227328293819941,16.12626319433333
4.275410183585496,12.545905553302166
0.2541912674409519,1.022798720730943
1.0789142699330445,5.007261978329714
0.3142918568673425,4.158447252278826
6.364104112637804,18.32136940635321
3.143559810763267,8.018116555550812
5.085706911647028,13.786950158469855
9.07566473926093,25.307160053405525
2.4929222914887497,7.107815847973541
4.103829230356297,12.151225895776767
7.555511385430487,21.07236190351833
2.2879816549162246,6.401975225127601
0.7697990982879299,3.3719690097568678
2.8975145291376805,5.883498076687767
1.6122128725400442,4.626551231122802
9.29697652342573,24.519560059044213
8.08120379564417,20.601890946679525
6.334037565104235,18.77563132471904
8.714605901877178,22.024472428484952
8.036720768991145,21.20348033680499
1.8657005888603584,6.279624780573874
8.925589984899778,25.08584075290872
5.393422419156507,13.716465369085391
8.074401551640625,22.712449173358948
8.960912999234932,23.911312763439
3.1800347497186388,8.583944910815891
1.1005192452767676,4.659085869420357
2.279351625419417,7.374041249908072
4.271077886262563,11.648027428525
8.18014765922493,22.01196668455245
8.607305832563434,22.67824080781746
0.06952130531190703,1.7739777611815999
5.107473025775658,14.852986291052396
4.17411003148779,13.334871218583189
2.2210781047073027,5.960372799367099
1.198653673336828,6.378950465854792
3.3761517140362796,8.217740205180494
9.429097039125192,24.93879834770285
3.2320293202075523,10.099239606215702
5.187906217433661,14.717729581172897
7.030189588951778,18.52596665608626
3.63629602379294,10.407080532512305
9.717820827209607,25.359498543954402
9.624472949421111,25.041091646648887
2.5178229582536416,8.544297123048045
4.972485058923855,14.246264474592694
3.0087830981676964,8.410492857450196
2.848404943774676,9.414873118201095
0.36886947354532795,2.693353168735474
6.095643339798968,17.456426521781026
5.026790232288615,14.622597745463066
0.5147875124998935,2.0554139796602424
2.7864646423661146,7.9718243369133
9.082658859666537,24.86610374157331
2.395618906669724,8.027674511159956
1.448948720912231,5.103926985093633
4.89452760277563,13.839855710401263
9.856504541106007,27.268749307483507
2.4205527151150044,7.029343796865879
6.721355474058786,18.786180150546507
7.616196153287175,20.362063488260382
2.3763754399239967,7.248843680855624
7.282163486118596,20.675035156175245
3.677831327192532,11.422975094146516
6.3230583059357945,18.025535345011555
6.335297107608947,18.490275383410257
5.357746840747585,14.912902148516805
0.902897700544083,4.359040358738648
8.35302495589238,22.108764438513994
3.2078006497173583,9.805565410627766
1.8651851039985423,6.0481167415501105
0.40775141554763916,2.6049735822533813
5.908929431882418,16.79752575091552
6.775643618422825,17.717062155915347
0.16587828927856152,3.761143455867188
5.12093058299281,13.414556523740197
2.2649577519793795,6.090921695532443
6.451727904094499,18.651306092023248
1.7436642900499144,6.557771256403724
6.90937738102466,19.324204124117223
3.867353463005374,11.722873332726556
9.367299887367345,24.907442433257295
1.3752094414599325,4.146232657914787
3.410663510502585,10.093553254267023
1.1347352124058907,3.7392700179596883
9.246936182785628,25.477844457239023
8.77339353380981,23.303711601724945
2.579416277151556,7.2200725717734
6.59984046034179,17.71599105365664
8.172222002012159,22.294950428552507
5.5520081159946235,14.88255601342965
5.296505783560065,14.015687983268059
2.418522909004517,7.76135144926041
0.9310276780589921,4.043742355374551
8.972157579533267,23.483036957307636
9.004180571633304,23.594779043040333
6.33101457273268,17.5323111815539
3.390297910487007,8.697868505345117
3.492095746126609,8.988209113453854
7.259556788702394,19.014893801915555
8.971102599525771,23.739397960266988
8.870864242651173,23.951524046054107
7.798755458576238,22.298831252058772
